Order_ID,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status,Customer_Id,Customer_Name,City,State,Region,Services,P_Sevice,D_Forecast,D_Date,Status,Product,Quantity,Price,Product_Name,Category,Subcategory,lead_time,is_late,Mes
89,2025-04-22 04:22:03,0.0049,4316.0,4317.75,Credito,Cancelado,C00089,Helena da Costa,Araguaína,TO,Norte,Standard,22.9,2025-05-04 22:50:17,2025-05-08 22:50:17,Atrasado,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,16,True,2025-04
90,2025-03-16 03:00:14,0.1082,7196.04,6450.42,Debito,Confirmado,C00090,Vitória Monteiro,Porto Velho,RO,Norte,Scheduled,32.99,2025-04-29 03:18:47,2025-04-29 03:18:47,Entregue,Samsung Galaxy Tab S6 Lite,4,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",44,False,2025-03
91,2025-04-14 16:14:22,0.029,155.4,173.79,Debito,Processando,C00091,Luiza Silva,Natal,RN,Nordeste,Standard,22.9,2025-04-23 23:44:59,2025-04-28 23:44:59,Trânsito,Película para iPhone 14Pro Anti impacto,3,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",14,True,2025-04
92,2025-03-27 05:13:40,0.0978,249.82,248.29,Debito,Confirmado,C00092,Dra. Pietra Gonçalves,Juazeiro,BA,Nordeste,Standard,22.9,2025-04-24 13:29:15,2025-04-29 13:29:15,Entregue,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",33,True,2025-03
93,2025-04-05 04:45:14,0.082,1539.8,1446.53,PIX,Em Analise,C00093,Paulo Jesus,Castanhal,PA,Norte,Scheduled,32.99,2025-04-22 01:07:13,2025-04-23 01:07:13,Atrasado,"Soundbar Tomate MTS-2017, Bivolt",2,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,17,True,2025-04
94,2025-05-01 14:39:51,0.1473,1798.0,1566.14,Debito,Cancelado,C00094,Diogo da Cunha,Niterói,RJ,Sudeste,Scheduled,32.99,2025-05-08 23:33:56,2025-05-12 23:33:56,Trânsito,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,11,True,2025-05
95,2025-04-03 23:16:41,0.1253,524.7,501.86,Boleto,Confirmado,C00095,Pedro Henrique das Neves,Juiz de Fora,MG,Sudeste,Same-Day,42.9,2025-05-11 05:29:28,2025-05-16 05:29:28,Entregue,Teclado Mecanico Fizz,3,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,42,True,2025-04
97,2025-02-17 23:02:28,0.0925,3049.99,2810.77,Credito,Processando,C00097,Bianca Costela,Porto Alegre,RS,Sul,Same-Day,42.9,2025-05-16 04:41:37,2025-05-16 04:41:37,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,87,False,2025-02
98,2025-04-29 14:44:20,0.0176,524.7,538.37,Debito,Processando,C00098,Luiz Otávio Costa,Castanhal,PA,Norte,Standard,22.9,2025-05-01 15:19:50,2025-05-04 15:19:50,Entregue,Teclado Mecanico Fizz,3,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,5,True,2025-04
99,2025-03-16 00:49:12,0.058,519.44,512.21,PIX,Confirmado,C00099,Pedro Lucas Melo,Brasiléia,AC,Norte,Standard,22.9,2025-04-13 18:28:42,2025-04-17 18:28:42,Atrasado,Fone de ouvido Sem Fio QCY T27,4,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",32,True,2025-03
101,2025-03-03 21:54:08,0.0934,165.99,183.48,Credito,Cancelado,C00101,Gabriela Farias,Vila Velha,ES,Sudeste,Scheduled,32.99,2025-05-06 15:27:46,2025-05-06 15:27:46,Trânsito,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,63,False,2025-03
103,2025-03-02 11:41:12,0.0265,1796.0,1771.31,PIX,Cancelado,C00103,Marcela Silveira,Blumenau,SC,Sul,Standard,22.9,2025-05-04 21:40:33,2025-05-07 21:40:33,Atrasado,SSD Crucial 1TB NVMe M.2,4,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,66,True,2025-03
104,2025-04-06 15:44:57,0.1205,3049.99,2725.37,PIX,Confirmado,C00104,Isadora Oliveira,Cantá,RR,Norte,Same-Day,42.9,2025-05-06 09:02:34,2025-05-07 09:02:34,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,30,True,2025-04
106,2025-03-12 00:16:54,0.1231,6099.98,5391.97,Debito,Em Analise,C00106,Dra. Emanuella Castro,Vitória,ES,Sudeste,Same-Day,42.9,2025-05-14 00:32:55,2025-05-15 00:32:55,Atrasado,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,64,True,2025-03
107,2025-03-28 12:33:18,0.0917,4288.0,3937.69,PIX,Confirmado,C00107,Eduarda Ramos,Jaboatão dos Guararapes,PE,Nordeste,Same-Day,42.9,2025-05-05 06:43:25,2025-05-08 06:43:25,Trânsito,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,40,True,2025-03
108,2025-02-21 06:53:30,0.0559,331.98,356.32,Boleto,Cancelado,C00108,Vinicius Rezende,Parnaíba,PI,Nordeste,Same-Day,42.9,2025-04-19 13:40:46,2025-04-24 13:40:46,Atrasado,Mouse Redragon Wireless,2,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,62,True,2025-02
110,2025-03-05 17:15:06,0.0349,149.7,187.38,Boleto,Cancelado,C00110,Sr. Thomas Nascimento,Tarauacá,AC,Norte,Same-Day,42.9,2025-04-28 21:09:35,2025-04-29 21:09:35,A Caminho,Carregador Turbo USB-C 30W,3,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",55,True,2025-03
111,2025-03-28 22:32:50,0.1334,10968.52,9528.22,PIX,Processando,C00111,Dr. André Cardoso,Vitória,ES,Sudeste,Standard,22.9,2025-04-30 07:04:56,2025-05-01 07:04:56,Trânsito,Projetor EPSON Powerlite Wide Screen,4,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,33,True,2025-03
113,2025-03-30 03:43:34,0.0862,389.58,388.99,Credito,Cancelado,C00113,Vitor Gabriel Costa,Estância,SE,Nordeste,Scheduled,32.99,2025-04-30 21:07:05,2025-05-03 21:07:05,Trânsito,Fone de ouvido Sem Fio QCY T27,3,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",34,True,2025-03
114,2025-03-19 05:32:24,0.0699,3796.0,3573.56,PIX,Confirmado,C00114,Maitê Rodrigues,Florianópolis,SC,Sul,Same-Day,42.9,2025-04-27 07:47:10,2025-05-02 07:47:10,Atrasado,Smart TV 32” Philco LED Roku TV,4,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,44,True,2025-03
116,2025-03-13 07:35:30,0.0699,2144.0,2017.03,PIX,Confirmado,C00116,João Miguel da Costa,Gurupi,TO,Norte,Standard,22.9,2025-05-17 03:27:35,2025-05-17 03:27:35,Atrasado,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,64,False,2025-03
118,2025-03-29 16:07:45,0.0461,49.9,80.59,PIX,Confirmado,C00118,Murilo Ferreira,Itacoatiara,AM,Norte,Scheduled,32.99,2025-05-01 05:57:52,2025-05-01 05:57:52,A Caminho,Carregador Turbo USB-C 30W,1,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",32,False,2025-03
120,2025-04-02 23:27:10,0.1053,35.8,74.93,PIX,Em Analise,C00120,Srta. Brenda Almeida,Juazeiro do Norte,CE,Nordeste,Same-Day,42.9,2025-04-20 06:54:33,2025-04-24 06:54:33,A Caminho,Película de Vidro 3D Galaxy A30s,2,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",21,True,2025-04
121,2025-03-21 17:47:53,0.0495,4316.0,4145.26,Boleto,Confirmado,C00121,Vitor Souza,Joinville,SC,Sul,Same-Day,42.9,2025-04-27 20:48:45,2025-05-01 20:48:45,A Caminho,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,41,True,2025-03
122,2025-02-19 20:28:44,0.1246,1979.1,1755.4,Boleto,Cancelado,C00122,Letícia Fernandes,Imperatriz,MA,Nordeste,Standard,22.9,2025-05-16 11:29:32,2025-05-16 11:29:32,A Caminho,Samsung Galaxy A36,1,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",85,False,2025-02
123,2025-03-23 00:47:08,0.0731,129.86,153.36,Debito,Processando,C00123,Maysa Moraes,Londrina,PR,Sul,Scheduled,32.99,2025-04-20 04:49:21,2025-04-25 04:49:21,Trânsito,Fone de ouvido Sem Fio QCY T27,1,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",33,True,2025-03
124,2025-03-02 23:39:35,0.0262,3958.2,3887.49,Boleto,Cancelado,C00124,Sra. Amanda Nogueira,Campinas,SP,Sudeste,Scheduled,32.99,2025-05-08 13:48:08,2025-05-12 13:48:08,Trânsito,Samsung Galaxy A36,2,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",70,True,2025-03
125,2025-04-22 04:22:37,0.0117,71.6,93.66,Credito,Processando,C00125,Gabriela da Paz,Uberlândia,MG,Sudeste,Standard,22.9,2025-05-10 04:39:18,2025-05-15 04:39:18,A Caminho,Película de Vidro 3D Galaxy A30s,4,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",23,True,2025-04
126,2025-03-30 06:33:37,0.1049,3049.99,2752.95,PIX,Confirmado,C00126,Dr. Leonardo Barros,Ponta Grossa,PR,Sul,Standard,22.9,2025-04-27 16:08:40,2025-04-28 16:08:40,Trânsito,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,29,True,2025-03
127,2025-04-03 17:41:41,0.1298,161.7,173.7,Debito,Em Analise,C00127,Marcos Vinicius da Rosa,Santa Rita,PB,Nordeste,Scheduled,32.99,2025-05-13 11:58:37,2025-05-13 11:58:37,Entregue,Carregador Turbo Tipo-C 50w,3,53.9,Carregador Turbo Tipo-C 50w,Eletrônicos,"Celulares, Tablets e Acessórios",39,False,2025-04
130,2025-02-19 00:02:05,0.0212,6099.98,6013.56,PIX,Confirmado,C00130,Isabelly Farias,Pelotas,RS,Sul,Same-Day,42.9,2025-05-01 23:48:49,2025-05-05 23:48:49,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,75,True,2025-02
131,2025-02-28 18:34:43,0.0141,3079.6,3059.08,Debito,Confirmado,C00131,Isabella Mendes,Gurupi,TO,Norte,Standard,22.9,2025-05-11 18:11:06,2025-05-12 18:11:06,Entregue,"Soundbar Tomate MTS-2017, Bivolt",4,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,72,True,2025-02
133,2025-03-06 17:04:14,0.1282,3237.0,2855.01,PIX,Confirmado,C00133,Lívia Gomes,Vitória,ES,Sudeste,Scheduled,32.99,2025-04-27 12:48:46,2025-04-27 12:48:46,A Caminho,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0,"Smart TV LED 32""Samsung LED Tizen TV",Eletrônicos,Áudio e Vídeo,51,False,2025-03
134,2025-03-12 17:03:17,0.1443,699.6,631.64,Debito,Confirmado,C00134,Pedro Lucas da Cruz,Juiz de Fora,MG,Sudeste,Scheduled,32.99,2025-04-24 03:43:25,2025-04-25 03:43:25,Trânsito,Teclado Mecanico Fizz,4,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,43,True,2025-03
135,2025-04-10 06:39:12,0.0362,165.99,202.88,Credito,Cancelado,C00135,Dra. Maria Clara Castro,Brasiléia,AC,Norte,Same-Day,42.9,2025-05-05 09:17:41,2025-05-06 09:17:41,Atrasado,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,26,True,2025-04
136,2025-03-25 07:55:58,0.1143,4879.71,4344.86,Boleto,Em Analise,C00136,Julia Mendes,Pelotas,RS,Sul,Standard,22.9,2025-05-01 00:16:02,2025-05-01 00:16:02,Atrasado,"Monitor UHD Samsung 32""",3,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,36,False,2025-03
138,2025-04-06 03:23:42,0.0048,1898.0,1931.79,Boleto,Em Analise,C00138,Srta. Lara Vieira,Castanhal,PA,Norte,Same-Day,42.9,2025-05-07 11:43:46,2025-05-09 11:43:46,A Caminho,Smart TV 32” Philco LED Roku TV,2,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,33,True,2025-04
139,2025-03-08 00:20:22,0.0814,53.7,82.32,Debito,Cancelado,C00139,Vinicius Fernandes,Recife,PE,Nordeste,Scheduled,32.99,2025-04-25 23:16:29,2025-04-26 23:16:29,Trânsito,Película de Vidro 3D Galaxy A30s,3,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",49,True,2025-03
141,2025-03-26 08:04:46,0.0414,17.9,40.06,PIX,Em Analise,C00141,Vicente Farias,Floriano,PI,Nordeste,Standard,22.9,2025-04-27 02:23:17,2025-04-27 02:23:17,Entregue,Película de Vidro 3D Galaxy A30s,1,17.9,Película de Vidro 3D Galaxy A30s,Eletrônicos,"Celulares, Tablets e Acessórios",31,False,2025-03
142,2025-02-18 10:27:01,0.1346,663.96,597.49,Debito,Confirmado,C00142,Joaquim Teixeira,Caracaraí,RR,Norte,Standard,22.9,2025-05-10 05:55:46,2025-05-10 05:55:46,Trânsito,Mouse Redragon Wireless,4,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,80,False,2025-02
143,2025-03-03 21:05:07,0.0354,857.98,850.51,PIX,Cancelado,C00143,Yuri Nunes,Serra,ES,Sudeste,Standard,22.9,2025-04-30 15:55:45,2025-04-30 15:55:45,Atrasado,Fone de Ouvido Profissional AKG K92,2,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,57,False,2025-03
145,2025-04-25 17:41:17,0.024,389.58,423.13,Debito,Confirmado,C00145,Sr. Augusto da Luz,Blumenau,SC,Sul,Same-Day,42.9,2025-05-01 12:29:29,2025-05-02 12:29:29,A Caminho,Fone de ouvido Sem Fio QCY T27,3,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",6,True,2025-04
147,2025-03-15 07:05:58,0.0626,949.0,932.49,Credito,Processando,C00147,Levi Freitas,Joinville,SC,Sul,Same-Day,42.9,2025-04-24 03:11:10,2025-04-27 03:11:10,Entregue,Smart TV 32” Philco LED Roku TV,1,949.0,Smart TV 32” Philco LED Roku TV,Eletrônicos,Áudio e Vídeo,42,True,2025-03
148,2025-03-27 06:59:53,0.1195,1796.0,1604.28,Credito,Em Analise,C00148,Miguel Ferreira,Ribeirão Preto,SP,Sudeste,Standard,22.9,2025-04-20 01:34:28,2025-04-21 01:34:28,Trânsito,SSD Crucial 1TB NVMe M.2,4,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,24,True,2025-03
149,2025-03-18 18:26:27,0.0797,6506.28,6030.63,Credito,Em Analise,C00149,Juliana Ferreira,Itacoatiara,AM,Norte,Same-Day,42.9,2025-05-09 16:43:45,2025-05-10 16:43:45,Entregue,"Monitor UHD Samsung 32""",4,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,52,True,2025-03
151,2025-02-27 19:01:53,0.121,51.8,78.52,Boleto,Confirmado,C00151,Nina Costela,Santo André,SP,Sudeste,Scheduled,32.99,2025-04-23 00:57:35,2025-04-26 00:57:35,Trânsito,Película para iPhone 14Pro Anti impacto,1,51.8,Película para iPhone 14Pro Anti impacto,Eletrônicos,"Celulares, Tablets e Acessórios",57,True,2025-02
152,2025-03-14 10:03:21,0.0635,9208.0,8666.19,PIX,Processando,C00152,Matheus Novaes,Joinville,SC,Sul,Same-Day,42.9,2025-04-25 12:49:34,2025-04-26 12:49:34,A Caminho,ACER Notebook Gamer Nitro,2,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,43,True,2025-03
153,2025-03-14 03:03:33,0.1203,7916.4,6986.96,PIX,Confirmado,C00153,Cecília da Conceição,Joinville,SC,Sul,Standard,22.9,2025-04-19 12:39:39,2025-04-23 12:39:39,Trânsito,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",40,True,2025-03
154,2025-03-20 13:19:56,0.0151,2309.7,2317.72,Debito,Em Analise,C00154,Evelyn Barros,Tefé,AM,Norte,Same-Day,42.9,2025-04-28 03:34:00,2025-04-30 03:34:00,A Caminho,"Soundbar Tomate MTS-2017, Bivolt",3,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,40,True,2025-03
155,2025-05-02 11:02:02,0.0954,249.82,258.98,Debito,Em Analise,C00155,Dra. Nina Souza,Vila Velha,ES,Sudeste,Scheduled,32.99,2025-05-10 08:36:16,2025-05-15 08:36:16,A Caminho,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91,"Fone de Ouvido Sem Fio TWS, PHILIPS",Eletrônicos,"Celulares, Tablets e Acessórios",12,True,2025-05
156,2025-04-09 16:04:35,0.1054,6099.98,5490.03,Credito,Confirmado,C00156,Ana Júlia Lima,Contagem,MG,Sudeste,Scheduled,32.99,2025-04-27 13:32:19,2025-04-27 13:32:19,A Caminho,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,17,False,2025-04
157,2025-04-18 02:27:16,0.1349,2309.7,2021.02,PIX,Em Analise,C00157,Ana Carolina Pereira,Salvador,BA,Nordeste,Standard,22.9,2025-05-01 10:12:07,2025-05-02 10:12:07,Entregue,"Soundbar Tomate MTS-2017, Bivolt",3,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,14,True,2025-04
158,2025-03-16 14:44:56,0.0336,449.0,466.9,Boleto,Em Analise,C00158,João Felipe da Mata,Estância,SE,Nordeste,Scheduled,32.99,2025-04-25 13:28:59,2025-04-26 13:28:59,A Caminho,SSD Crucial 1TB NVMe M.2,1,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,40,True,2025-03
159,2025-04-07 19:35:25,0.0906,9149.97,8363.88,PIX,Processando,C00159,Benício da Rocha,Marabá,PA,Norte,Same-Day,42.9,2025-04-20 20:28:20,2025-04-20 20:28:20,Trânsito,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,13,False,2025-04
161,2025-04-04 14:15:14,0.0574,165.99,179.36,Debito,Cancelado,C00161,Clara Pinto,Londrina,PR,Sul,Standard,22.9,2025-05-06 04:11:14,2025-05-09 04:11:14,Atrasado,Mouse Redragon Wireless,1,165.99,Mouse Redragon Wireless,Eletrônicos,Informática,34,True,2025-04
163,2025-03-23 22:05:55,0.0201,1626.57,1616.78,Debito,Processando,C00163,Emanuel Costela,Londrina,PR,Sul,Standard,22.9,2025-04-26 09:23:34,2025-04-26 09:23:34,Trânsito,"Monitor UHD Samsung 32""",1,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,33,False,2025-03
166,2025-02-20 23:27:11,0.0574,1286.97,1236.0,Boleto,Confirmado,C00166,Emanuel Costa,Estância,SE,Nordeste,Standard,22.9,2025-04-17 09:41:30,2025-04-18 09:41:30,Entregue,Fone de Ouvido Profissional AKG K92,3,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,56,True,2025-02
167,2025-03-15 17:00:51,0.1243,6099.98,5384.65,Boleto,Confirmado,C00167,Davi Lucas Gomes,Ribeirão Preto,SP,Sudeste,Same-Day,42.9,2025-05-05 14:49:41,2025-05-09 14:49:41,Atrasado,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99,"Projetor Smart Epson EpiqVision, FULL HD",Eletrônicos,Áudio e Vídeo,54,True,2025-03
169,2025-03-02 20:01:03,0.0937,2697.0,2467.19,Debito,Em Analise,C00169,Dr. Vinicius da Luz,Propriá,SE,Nordeste,Standard,22.9,2025-04-30 11:17:03,2025-04-30 11:17:03,Atrasado,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0,Fone de Ouvido Profissional EDIFIER WH950NB,Eletrônicos,Áudio e Vídeo,58,False,2025-03
170,2025-04-27 07:04:54,0.1302,259.72,248.8,Debito,Processando,C00170,Francisco Araújo,Juiz de Fora,MG,Sudeste,Standard,22.9,2025-04-28 16:03:22,2025-04-28 16:03:22,A Caminho,Fone de ouvido Sem Fio QCY T27,2,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",1,False,2025-04
171,2025-03-19 21:57:59,0.1258,898.0,827.93,PIX,Em Analise,C00171,Sra. Maria Luiza Cardoso,Joinville,SC,Sul,Same-Day,42.9,2025-04-27 05:27:29,2025-04-30 05:27:29,A Caminho,SSD Crucial 1TB NVMe M.2,2,449.0,SSD Crucial 1TB NVMe M.2,Eletrônicos,Informática,41,True,2025-03
172,2025-04-10 21:34:58,0.0559,3079.6,2940.44,Credito,Confirmado,C00172,Dr. Pedro Henrique da Cruz,São Paulo,SP,Sudeste,Scheduled,32.99,2025-05-05 21:39:40,2025-05-06 21:39:40,Trânsito,"Soundbar Tomate MTS-2017, Bivolt",4,769.9,"Soundbar Tomate MTS-2017, Bivolt",Eletrônicos,Áudio e Vídeo,26,True,2025-04
173,2025-05-13 20:14:09,0.1118,349.8,343.68,Debito,Processando,C00173,Emanuelly Rocha,Juiz de Fora,MG,Sudeste,Scheduled,32.99,2025-05-11 16:45:36,2025-05-15 16:45:36,Entregue,Teclado Mecanico Fizz,2,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,1,True,2025-05
176,2025-02-26 19:23:14,0.0796,149.7,160.68,PIX,Em Analise,C00176,Sr. Caio Dias,Mossoró,RN,Nordeste,Standard,22.9,2025-04-24 13:34:31,2025-04-27 13:34:31,Atrasado,Carregador Turbo USB-C 30W,3,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",59,True,2025-02
177,2025-04-15 22:32:03,0.1147,3598.02,3208.23,Credito,Cancelado,C00177,Larissa Alves,Sobral,CE,Nordeste,Standard,22.9,2025-04-18 19:21:31,2025-04-21 19:21:31,A Caminho,Samsung Galaxy Tab S6 Lite,2,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",5,True,2025-04
178,2025-03-20 04:43:29,0.0118,3598.02,3598.46,PIX,Em Analise,C00178,Cecília Moura,Gravataí,RS,Sul,Same-Day,42.9,2025-04-19 15:01:07,2025-04-21 15:01:07,Atrasado,Samsung Galaxy Tab S6 Lite,2,1799.01,Samsung Galaxy Tab S6 Lite,Eletrônicos,"Celulares, Tablets e Acessórios",32,True,2025-03
180,2025-02-17 08:34:34,0.0825,4288.0,3957.14,Debito,Confirmado,C00180,Rodrigo Duarte,Caicó,RN,Nordeste,Standard,22.9,2025-04-23 23:51:44,2025-04-28 23:51:44,Trânsito,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0,"Soundbar Samsung com 2.1 canais, Dolby Digital",Eletrônicos,Áudio e Vídeo,70,True,2025-02
181,2025-02-28 01:26:37,0.0915,5484.26,5015.44,Credito,Confirmado,C00181,Rafaela Jesus,Tocantinópolis,TO,Norte,Scheduled,32.99,2025-04-27 08:43:24,2025-04-28 08:43:24,Trânsito,Projetor EPSON Powerlite Wide Screen,2,2742.13,Projetor EPSON Powerlite Wide Screen,Eletrônicos,Áudio e Vídeo,59,True,2025-02
182,2025-04-21 14:53:30,0.1043,1286.97,1185.73,Credito,Confirmado,C00182,Ana Vitória Fernandes,Porto Alegre,RS,Sul,Scheduled,32.99,2025-04-22 03:22:49,2025-04-25 03:22:49,Entregue,Fone de Ouvido Profissional AKG K92,3,428.99,Fone de Ouvido Profissional AKG K92,Eletrônicos,Áudio e Vídeo,3,True,2025-04
184,2025-02-28 06:03:01,0.1179,3958.2,3524.52,Credito,Cancelado,C00184,Alana da Conceição,Chapecó,SC,Sul,Scheduled,32.99,2025-05-02 23:39:50,2025-05-06 23:39:50,A Caminho,Samsung Galaxy A36,2,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",67,True,2025-02
185,2025-03-11 08:55:26,0.0329,49.9,91.16,Debito,Em Analise,C00185,Esther Moraes,Nossa Senhora,SE,Nordeste,Same-Day,42.9,2025-04-15 23:33:56,2025-04-19 23:33:56,A Caminho,Carregador Turbo USB-C 30W,1,49.9,Carregador Turbo USB-C 30W,Eletrônicos,"Celulares, Tablets e Acessórios",39,True,2025-03
186,2025-02-26 07:07:09,0.1239,3253.14,2892.98,Credito,Cancelado,C00186,Sarah Jesus,Santo André,SP,Sudeste,Same-Day,42.9,2025-04-18 09:32:37,2025-04-22 09:32:37,A Caminho,"Monitor UHD Samsung 32""",2,1626.57,"Monitor UHD Samsung 32""",Eletrônicos,Informática,55,True,2025-02
188,2025-03-23 07:14:22,0.0933,7916.4,7200.7,PIX,Confirmado,C00188,João Lucas da Costa,Joinville,SC,Sul,Standard,22.9,2025-05-06 10:33:21,2025-05-10 10:33:21,Entregue,Samsung Galaxy A36,4,1979.1,Samsung Galaxy A36,Eletrônicos,"Celulares, Tablets e Acessórios",48,True,2025-03
189,2025-04-22 19:07:50,0.1324,18416.0,16010.71,PIX,Confirmado,C00189,Manuela Gomes,Cascavel,PR,Sul,Scheduled,32.99,2025-05-13 18:10:43,2025-05-15 18:10:43,Trânsito,ACER Notebook Gamer Nitro,4,4604.0,ACER Notebook Gamer Nitro,Eletrônicos,Informática,22,True,2025-04
190,2025-03-04 01:16:58,0.0152,349.8,387.38,Boleto,Processando,C00190,Diogo da Mota,Castanhal,PA,Norte,Same-Day,42.9,2025-04-28 09:04:31,2025-05-01 09:04:31,A Caminho,Teclado Mecanico Fizz,2,174.9,Teclado Mecanico Fizz,Eletrônicos,Informática,58,True,2025-03
194,2025-05-06 02:37:05,0.0463,519.44,518.29,Credito,Confirmado,C00194,Raul Ferreira,Betim,MG,Sudeste,Standard,22.9,2025-05-14 11:06:58,2025-05-14 11:06:58,Entregue,Fone de ouvido Sem Fio QCY T27,4,129.86,Fone de ouvido Sem Fio QCY T27,Eletrônicos,"Celulares, Tablets e Acessórios",8,False,2025-05
